CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State,Lat,Lon
19047404,BURGLARY RESIDENTIAL,08/25/2019 12:00:00 AM,06:00,BURGLARY - RESIDENTIAL,0,02/08/2020 07:00:14 AM,"1700 FRANCISCO ST
Berkeley, CA
(37.874581, -122.277744)",1700 FRANCISCO ST,Berkeley,CA,37.874581,-122.277744
19042208,THEFT FELONY (OVER $950),08/01/2019 12:00:00 AM,21:04,LARCENY,4,02/08/2020 07:00:13 AM,"1400 CALIFORNIA ST
Berkeley, CA
(37.879497, -122.280871)",1400 CALIFORNIA ST,Berkeley,CA,37.879497,-122.28087099999999
19091860,BURGLARY RESIDENTIAL,08/26/2019 12:00:00 AM,08:30,BURGLARY - RESIDENTIAL,1,02/08/2020 07:00:14 AM,"2400 WARRING ST
Berkeley, CA
(37.867708, -122.250801)",2400 WARRING ST,Berkeley,CA,37.867708,-122.250801
19043494,NARCOTICS,08/07/2019 12:00:00 AM,17:51,DRUG VIOLATION,3,02/08/2020 07:00:13 AM,"2700 TELEGRAPH AV
Berkeley, CA
(37.861387, -122.259001)",2700 TELEGRAPH AV,Berkeley,CA,37.861387,-122.259001
19035990,ASSAULT/BATTERY MISD.,07/02/2019 12:00:00 AM,15:37,ASSAULT,2,02/08/2020 07:00:08 AM,"1800 ALLSTON WY
Berkeley, CA
(37.868532, -122.274764)",1800 ALLSTON WY,Berkeley,CA,37.868532,-122.27476399999999
19091873,IDENTITY THEFT,07/01/2019 12:00:00 AM,10:20,FRAUD,1,02/08/2020 07:00:14 AM,"1878 TACOMA
Berkeley, CA
(37.894402, -122.278193)",1878 TACOMA,Berkeley,CA,37.894402,-122.27819299999999
19042334,BURGLARY AUTO,08/02/2019 12:00:00 AM,11:45,BURGLARY - VEHICLE,5,02/08/2020 07:00:13 AM,"3000 SHATTUCK AVE
Berkeley, CA
(37.855026, -122.266475)",3000 SHATTUCK AVE,Berkeley,CA,37.855026,-122.266475
19038119,THEFT FROM AUTO,07/11/2019 12:00:00 AM,08:00,LARCENY - FROM VEHICLE,4,02/08/2020 07:00:09 AM,"1200 SAN PABLO AV
Berkeley, CA
(37.882033, -122.296381)",1200 SAN PABLO AV,Berkeley,CA,37.882033,-122.29638100000001
19046170,DISTURBANCE,08/13/2019 12:00:00 AM,01:18,DISORDERLY CONDUCT,2,02/08/2020 07:00:13 AM,"GILMAN STREET & 7TH ST
Berkeley, CA
(37.879571, -122.300296)",GILMAN STREET & 7TH ST,Berkeley,CA,37.879571,-122.300296
19041700,THEFT MISD. (UNDER $950),07/30/2019 12:00:00 AM,17:55,LARCENY,2,02/08/2020 07:00:13 AM,"2300 SHATTUCK AV
Berkeley, CA
(37.867157, -122.2678)",2300 SHATTUCK AV,Berkeley,CA,37.867157,-122.2678
19036652,DOMESTIC VIOLENCE,07/06/2019 12:00:00 AM,03:55,FAMILY OFFENSE,6,02/08/2020 07:00:08 AM,"1900 SAN PABLO AV
Berkeley, CA
(37.870205, -122.292581)",1900 SAN PABLO AV,Berkeley,CA,37.870205,-122.29258100000001
19041998,BURGLARY COMMERCIAL,08/01/2019 12:00:00 AM,02:19,BURGLARY - COMMERCIAL,4,02/08/2020 07:00:13 AM,"2100 BANCROFT WY
Berkeley, CA
(37.867601, -122.267718)",2100 BANCROFT WY,Berkeley,CA,37.867601,-122.26771799999999
19042641,BURGLARY AUTO,08/03/2019 12:00:00 AM,20:06,BURGLARY - VEHICLE,6,02/08/2020 07:00:13 AM,"HASTE STREET & ELLSWORTH ST
Berkeley, CA
(37.865443, -122.263189)",HASTE STREET & ELLSWORTH ST,Berkeley,CA,37.865443,-122.26318899999998
19048559,VEHICLE STOLEN,08/29/2019 12:00:00 AM,21:15,MOTOR VEHICLE THEFT,4,02/08/2020 07:00:14 AM,"1500 CURTIS ST
Berkeley, CA
(37.876549, -122.290899)",1500 CURTIS ST,Berkeley,CA,37.876549,-122.290899
19044600,SEXUAL ASSAULT FEL.,08/12/2019 12:00:00 AM,20:45,SEX CRIME,1,02/08/2020 07:00:13 AM,"1600 UNIVERSITY AV
Berkeley, CA
(37.870652, -122.27958)",1600 UNIVERSITY AV,Berkeley,CA,37.870652,-122.27958000000001
19042350,BURGLARY AUTO,08/01/2019 12:00:00 AM,14:00,BURGLARY - VEHICLE,4,02/08/2020 07:00:13 AM,"CURTIS STREET &STANNAGE AVE
Berkeley, CA",CURTIS STREET &STANNAGE AVE,Berkeley,CA,,
19047294,VEHICLE RECOVERED,08/24/2019 12:00:00 AM,19:14,RECOVERED VEHICLE,6,02/08/2020 07:00:14 AM,"PIEDMONT AV & WEBSTER ST
Berkeley, CA
(37.855938, -122.250539)",PIEDMONT AV & WEBSTER ST,Berkeley,CA,37.855938,-122.25053899999999
19039930,FRAUD/FORGERY,07/21/2019 12:00:00 AM,09:00,FRAUD,0,02/08/2020 07:00:13 AM,"2200 BONAR ST
Berkeley, CA
(37.86695, -122.286984)",2200 BONAR ST,Berkeley,CA,37.86695,-122.286984
19046536,BURGLARY COMMERCIAL,08/20/2019 12:00:00 AM,22:45,BURGLARY - COMMERCIAL,2,02/08/2020 07:00:14 AM,"2900 COLLEGE AV
Berkeley, CA
(37.858356, -122.253179)",2900 COLLEGE AV,Berkeley,CA,37.858356,-122.253179
19043024,DISTURBANCE,08/05/2019 12:00:00 AM,19:35,DISORDERLY CONDUCT,1,02/08/2020 07:00:13 AM,"2400 ASHBY AV
Berkeley, CA
(37.856111, -122.260248)",2400 ASHBY AV,Berkeley,CA,37.856111,-122.260248
19041436,BURGLARY AUTO,07/29/2019 12:00:00 AM,14:20,BURGLARY - VEHICLE,1,02/08/2020 07:00:13 AM,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,Berkeley,CA,37.880140000000004,-122.297498
19037494,THEFT MISD. (UNDER $950),07/10/2019 12:00:00 AM,16:45,LARCENY,3,02/08/2020 07:00:09 AM,"2400 TELEGRAPH AV
Berkeley, CA
(37.866761, -122.258779)",2400 TELEGRAPH AV,Berkeley,CA,37.866761,-122.258779
19091322,BURGLARY AUTO,07/05/2019 12:00:00 AM,19:00,BURGLARY - VEHICLE,5,02/08/2020 07:00:09 AM,"1000 CAMELIA ST
Berkeley, CA
(37.878378, -122.297029)",1000 CAMELIA ST,Berkeley,CA,37.878378000000005,-122.29702900000001
19043231,SEXUAL ASSAULT FEL.,08/04/2019 12:00:00 AM,00:00,SEX CRIME,0,02/08/2020 07:00:13 AM,"<UNKNOWN>
Berkeley, CA",<UNKNOWN>,Berkeley,CA,,
19044832,ROBBERY,08/13/2019 12:00:00 AM,19:50,ROBBERY,2,02/08/2020 07:00:13 AM,"700 UNIVERSITY AV
Berkeley, CA
(37.867307, -122.300468)",700 UNIVERSITY AV,Berkeley,CA,37.867307000000004,-122.300468
19040179,BURGLARY COMMERCIAL,07/20/2019 12:00:00 AM,18:00,BURGLARY - COMMERCIAL,6,02/08/2020 07:00:13 AM,"2000 5TH ST
Berkeley, CA
(37.867271, -122.298682)",2000 5TH ST,Berkeley,CA,37.867271,-122.298682
19037761,VEHICLE STOLEN,07/11/2019 12:00:00 AM,20:00,MOTOR VEHICLE THEFT,4,02/08/2020 07:00:09 AM,"1000 ASHBY AV
Berkeley, CA
(37.851653, -122.289194)",1000 ASHBY AV,Berkeley,CA,37.851653000000006,-122.289194
19036493,DISTURBANCE,07/01/2019 12:00:00 AM,08:10,DISORDERLY CONDUCT,1,02/08/2020 07:00:08 AM,"2000 DWIGHT WY
Berkeley, CA
(37.863679, -122.269631)",2000 DWIGHT WY,Berkeley,CA,37.863679,-122.269631
19091542,BURGLARY AUTO,08/01/2019 12:00:00 AM,14:45,BURGLARY - VEHICLE,4,02/08/2020 07:00:13 AM,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,Berkeley,CA,37.880140000000004,-122.297498
19070585,MISSING ADULT,07/13/2019 12:00:00 AM,17:13,MISSING PERSON,6,02/08/2020 07:00:12 AM,"2100 MARTIN LUTHER KING JR
Berkeley, CA
(37.869688, -122.272805)",2100 MARTIN LUTHER KING JR,Berkeley,CA,37.869688000000004,-122.272805
19091352,BURGLARY AUTO,07/09/2019 12:00:00 AM,21:30,BURGLARY - VEHICLE,2,02/08/2020 07:00:09 AM,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,Berkeley,CA,37.880140000000004,-122.297498
19091765,BURGLARY AUTO,08/26/2019 12:00:00 AM,18:15,BURGLARY - VEHICLE,1,02/08/2020 07:00:14 AM,"ASHBY AV & TELEGRAPH AV
Berkeley, CA
(37.856193, -122.259626)",ASHBY AV & TELEGRAPH AV,Berkeley,CA,37.856193,-122.259626
19091318,BURGLARY AUTO,07/03/2019 12:00:00 AM,22:00,BURGLARY - VEHICLE,3,02/08/2020 07:00:09 AM,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,Berkeley,CA,37.867513,-122.26127
19091355,BURGLARY AUTO,07/10/2019 12:00:00 AM,15:21,BURGLARY - VEHICLE,3,02/08/2020 07:00:09 AM,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,Berkeley,CA,37.880140000000004,-122.297498
19040687,FRAUD/FORGERY,07/25/2019 12:00:00 AM,22:26,FRAUD,4,02/08/2020 07:00:13 AM,"3200 COLLEGE AV
Berkeley, CA
(37.851038, -122.252448)",3200 COLLEGE AV,Berkeley,CA,37.851038,-122.252448
19091632,BURGLARY AUTO,08/12/2019 12:00:00 AM,16:10,BURGLARY - VEHICLE,1,02/08/2020 07:00:13 AM,"200 MARINA BL
Berkeley, CA
(37.868667, -122.313656)",200 MARINA BL,Berkeley,CA,37.868666999999995,-122.31365600000001
19091374,THEFT MISD. (UNDER $950),07/01/2019 12:00:00 AM,12:29,LARCENY,1,02/08/2020 07:00:09 AM,"1900 OXFORD ST
Berkeley, CA
(37.873885, -122.266332)",1900 OXFORD ST,Berkeley,CA,37.873884999999994,-122.266332
19041506,BURGLARY AUTO,07/29/2019 12:00:00 AM,18:30,BURGLARY - VEHICLE,1,02/08/2020 07:00:13 AM,"2000 BANCROFT WY
Berkeley, CA
(37.867332, -122.269908)",2000 BANCROFT WY,Berkeley,CA,37.867332,-122.269908
19091556,THEFT FELONY (OVER $950),08/02/2019 12:00:00 AM,17:00,LARCENY,5,02/08/2020 07:00:13 AM,"600 VIRGINIA ST
Berkeley, CA
(37.871235, -122.304461)",600 VIRGINIA ST,Berkeley,CA,37.871235,-122.304461
19040041,BURGLARY AUTO,07/22/2019 12:00:00 AM,15:00,BURGLARY - VEHICLE,1,02/08/2020 07:00:13 AM,"1700 FOURTH ST
Berkeley, CA
(37.871883, -122.301255)",1700 FOURTH ST,Berkeley,CA,37.871883000000004,-122.301255
19037514,THEFT FROM AUTO,07/09/2019 12:00:00 AM,18:30,LARCENY - FROM VEHICLE,2,02/08/2020 07:00:09 AM,"1400 KAINS AV
Berkeley, CA
(37.878772, -122.294276)",1400 KAINS AV,Berkeley,CA,37.878772,-122.294276
19043687,THEFT MISD. (UNDER $950),08/04/2019 12:00:00 AM,08:00,LARCENY,0,02/08/2020 07:00:13 AM,"2700 BANCROFT WY
Berkeley, CA
(37.869312, -122.254314)",2700 BANCROFT WY,Berkeley,CA,37.869312,-122.254314
19091325,BURGLARY AUTO,07/05/2019 12:00:00 AM,21:15,BURGLARY - VEHICLE,5,02/08/2020 07:00:09 AM,"1900 ALLSTON WY
Berkeley, CA
(37.868785, -122.272701)",1900 ALLSTON WY,Berkeley,CA,37.868784999999995,-122.272701
19048836,DOMESTIC VIOLENCE,08/31/2019 12:00:00 AM,12:34,FAMILY OFFENSE,6,02/08/2020 07:00:14 AM,"HEARST AV & GRANT ST
Berkeley, CA
(37.873017, -122.275481)",HEARST AV & GRANT ST,Berkeley,CA,37.873017,-122.275481
19048373,ASSAULT/BATTERY MISD.,08/18/2019 12:00:00 AM,05:00,ASSAULT,0,02/08/2020 07:00:09 AM,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,Berkeley,CA,37.869685,-122.27280400000001
19043507,ASSAULT/BATTERY MISD.,08/07/2019 12:00:00 AM,18:41,ASSAULT,3,02/08/2020 07:00:13 AM,"2100 SEVENTH ST
Berkeley, CA
(37.866936, -122.296218)",2100 SEVENTH ST,Berkeley,CA,37.866935999999995,-122.296218
19091735,BURGLARY AUTO,08/23/2019 12:00:00 AM,16:50,BURGLARY - VEHICLE,5,02/08/2020 07:00:13 AM,"OXFORD STREET & ADDISON ST
Berkeley, CA
(37.87146, -122.266052)",OXFORD STREET & ADDISON ST,Berkeley,CA,37.87146,-122.266052
19040206,VANDALISM,07/14/2019 12:00:00 AM,00:00,VANDALISM,0,02/08/2020 07:00:13 AM,"ORCHARD LANE & MOSSWOOD LN
Berkeley, CA
(37.869114, -122.249327)",ORCHARD LANE & MOSSWOOD LN,Berkeley,CA,37.869114,-122.24932700000001
19091636,BURGLARY AUTO,08/13/2019 12:00:00 AM,08:50,BURGLARY - VEHICLE,2,02/08/2020 07:00:13 AM,"2700 TELEGRAPH AV
Berkeley, CA
(37.861387, -122.259001)",2700 TELEGRAPH AV,Berkeley,CA,37.861387,-122.259001
19042274,BURGLARY COMMERCIAL,08/02/2019 12:00:00 AM,06:30,BURGLARY - COMMERCIAL,5,02/08/2020 07:00:13 AM,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,Berkeley,CA,37.863611,-122.31756599999999
19045702,ASSAULT/BATTERY MISD.,08/17/2019 12:00:00 AM,17:13,ASSAULT,6,02/08/2020 07:00:13 AM,"2200 SHATTUCK AV
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AV,Berkeley,CA,37.869363,-122.268028
19043736,FRAUD/FORGERY,08/06/2019 12:00:00 AM,12:00,FRAUD,2,02/08/2020 07:00:13 AM,"1000 CHANNING WY
Berkeley, CA
(37.862462, -122.292149)",1000 CHANNING WY,Berkeley,CA,37.862462,-122.292149
19091541,THEFT FELONY (OVER $950),07/31/2019 12:00:00 AM,23:00,LARCENY,3,02/08/2020 07:00:13 AM,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,Berkeley,CA,37.867513,-122.26127
19044823,NARCOTICS,08/13/2019 12:00:00 AM,19:24,DRUG VIOLATION,2,02/08/2020 07:00:13 AM,"UNIVERSITY AV & 10TH ST
Berkeley, CA
(37.868819, -122.29329)",UNIVERSITY AV & 10TH ST,Berkeley,CA,37.868819,-122.29328999999998
19040709,ALCOHOL OFFENSE,07/26/2019 12:00:00 AM,00:14,LIQUOR LAW VIOLATION,5,02/08/2020 07:00:13 AM,"2100 SEVENTH ST
Berkeley, CA
(37.866936, -122.296218)",2100 SEVENTH ST,Berkeley,CA,37.866935999999995,-122.296218
19091463,VANDALISM,07/23/2019 12:00:00 AM,03:15,VANDALISM,2,02/08/2020 07:00:13 AM,"OTIS STREET & ASHBY AV
Berkeley, CA
(37.854427, -122.270006)",OTIS STREET & ASHBY AV,Berkeley,CA,37.854427,-122.27000600000001
19041114,NARCOTICS,07/27/2019 12:00:00 AM,23:22,DRUG VIOLATION,6,02/08/2020 07:00:13 AM,"1700 SPRUCE ST
Berkeley, CA
(37.876921, -122.265567)",1700 SPRUCE ST,Berkeley,CA,37.876921,-122.26556699999999
19091596,THEFT MISD. (UNDER $950),08/03/2019 12:00:00 AM,04:00,LARCENY,6,02/08/2020 07:00:13 AM,"2400 COLLEGE AV
Berkeley, CA
(37.867482, -122.254253)",2400 COLLEGE AV,Berkeley,CA,37.867482,-122.254253
19037225,THEFT MISD. (UNDER $950),07/09/2019 12:00:00 AM,11:21,LARCENY,2,02/08/2020 07:00:09 AM,"2100 GRANT ST
Berkeley, CA
(37.870243, -122.275149)",2100 GRANT ST,Berkeley,CA,37.870243,-122.275149
19046094,THEFT MISD. (UNDER $950),08/19/2019 12:00:00 AM,16:50,LARCENY,1,02/08/2020 07:00:13 AM,"2400 SHATTUCK AV
Berkeley, CA
(37.865772, -122.267643)",2400 SHATTUCK AV,Berkeley,CA,37.865772,-122.26764299999999
19035790,THEFT FELONY (OVER $950),07/01/2019 12:00:00 AM,11:11,LARCENY,1,02/08/2020 07:00:12 AM,"1800 FOURTH ST
Berkeley, CA
(37.869888, -122.300618)",1800 FOURTH ST,Berkeley,CA,37.869888,-122.300618
19038027,ROBBERY,07/13/2019 12:00:00 AM,01:45,ROBBERY,6,02/08/2020 07:00:09 AM,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,Berkeley,CA,37.867513,-122.26127
19038141,VEHICLE STOLEN,07/13/2019 12:00:00 AM,03:30,MOTOR VEHICLE THEFT,6,02/08/2020 07:00:09 AM,"2900 DEAKIN ST
Berkeley, CA
(37.857254, -122.262649)",2900 DEAKIN ST,Berkeley,CA,37.857254,-122.262649
19042685,VEHICLE STOLEN,08/03/2019 12:00:00 AM,22:00,MOTOR VEHICLE THEFT,6,02/08/2020 07:00:13 AM,"HAROLD WY & KITTREDGE ST
Berkeley, CA
(37.868325, -122.269125)",HAROLD WY & KITTREDGE ST,Berkeley,CA,37.868325,-122.269125
19036175,ASSAULT/BATTERY MISD.,07/03/2019 12:00:00 AM,00:20,ASSAULT,3,02/08/2020 07:00:09 AM,"2500 PARKER ST
Berkeley, CA
(37.863369, -122.257622)",2500 PARKER ST,Berkeley,CA,37.863369,-122.257622
19039818,FRAUD/FORGERY,07/21/2019 12:00:00 AM,19:05,FRAUD,0,02/08/2020 07:00:13 AM,"1900 SHATTUCK AV
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AV,Berkeley,CA,37.873687,-122.268616
19091627,BURGLARY AUTO,08/11/2019 12:00:00 AM,17:00,BURGLARY - VEHICLE,0,02/08/2020 07:00:13 AM,"900 CARLETON ST
Berkeley, CA
(37.856948, -122.293014)",900 CARLETON ST,Berkeley,CA,37.856947999999996,-122.29301399999999
19035839,ROBBERY,07/01/2019 12:00:00 AM,01:15,ROBBERY,1,02/08/2020 07:00:08 AM,"3200 ADELINE ST
Berkeley, CA
(37.850385, -122.270897)",3200 ADELINE ST,Berkeley,CA,37.850384999999996,-122.27089699999999
19037278,DISTURBANCE,07/09/2019 12:00:00 AM,16:36,DISORDERLY CONDUCT,2,02/08/2020 07:00:09 AM,"2700 TELEGRAPH AV
Berkeley, CA
(37.861387, -122.259001)",2700 TELEGRAPH AV,Berkeley,CA,37.861387,-122.259001
19042447,BURGLARY AUTO,08/02/2019 12:00:00 AM,21:45,BURGLARY - VEHICLE,5,02/08/2020 07:00:13 AM,"GOLDEN GATE FIELDS &GILMAN ST
Berkeley, CA",GOLDEN GATE FIELDS &GILMAN ST,Berkeley,CA,,
19047472,NARCOTICS,08/25/2019 12:00:00 AM,14:26,DRUG VIOLATION,0,02/08/2020 07:00:14 AM,"800 UNIVERSITY AV
Berkeley, CA
(37.86771, -122.298465)",800 UNIVERSITY AV,Berkeley,CA,37.867709999999995,-122.298465
19045066,BURGLARY AUTO,08/14/2019 12:00:00 AM,15:45,BURGLARY - VEHICLE,3,02/08/2020 07:00:13 AM,"2300 SHATTUCK AV
Berkeley, CA
(37.867157, -122.2678)",2300 SHATTUCK AV,Berkeley,CA,37.867157,-122.2678
19091653,THEFT FROM AUTO,08/04/2019 12:00:00 AM,20:00,LARCENY - FROM VEHICLE,0,02/08/2020 07:00:13 AM,"STUART STREET & MILVIA ST
Berkeley, CA
(37.858214, -122.269252)",STUART STREET & MILVIA ST,Berkeley,CA,37.858214000000004,-122.26925200000001
19036802,VANDALISM,07/06/2019 12:00:00 AM,23:10,VANDALISM,6,02/08/2020 07:00:08 AM,"2800 COLLEGE AV
Berkeley, CA
(37.859846, -122.253325)",2800 COLLEGE AV,Berkeley,CA,37.859846000000005,-122.253325
19047027,DISTURBANCE,08/23/2019 12:00:00 AM,15:25,DISORDERLY CONDUCT,5,02/08/2020 07:00:13 AM,"SHATTUCK AV & BLAKE ST
Berkeley, CA
(37.863053, -122.267321)",SHATTUCK AV & BLAKE ST,Berkeley,CA,37.863053,-122.267321
19051134,FRAUD/FORGERY,08/27/2019 12:00:00 AM,08:00,FRAUD,2,02/08/2020 07:00:14 AM,"1000 SHATTUCK AVE
Berkeley, CA
(37.889494, -122.269171)",1000 SHATTUCK AVE,Berkeley,CA,37.889494,-122.269171
19037135,FRAUD/FORGERY,07/08/2019 12:00:00 AM,12:22,FRAUD,1,02/08/2020 07:00:09 AM,"2000 KITTREDGE ST
Berkeley, CA
(37.868204, -122.270054)",2000 KITTREDGE ST,Berkeley,CA,37.868204,-122.270054
19038450,ASSAULT/BATTERY MISD.,07/15/2019 12:00:00 AM,09:53,ASSAULT,1,02/08/2020 07:00:09 AM,"1000 ADDISON ST
Berkeley, CA
(37.867383, -122.293938)",1000 ADDISON ST,Berkeley,CA,37.867383000000004,-122.29393799999998
19038760,ASSAULT/BATTERY MISD.,07/15/2019 12:00:00 AM,09:00,ASSAULT,1,02/08/2020 07:00:12 AM,"SOLANO AV & ENSENADA AV
Berkeley, CA
(37.89126, -122.281375)",SOLANO AV & ENSENADA AV,Berkeley,CA,37.891259999999996,-122.281375
19045124,ROBBERY,08/15/2019 12:00:00 AM,00:20,ROBBERY,4,02/08/2020 07:00:13 AM,"TELEGRAPH AV & CARLETON ST
Berkeley, CA
(37.862321, -122.258872)",TELEGRAPH AV & CARLETON ST,Berkeley,CA,37.862321,-122.258872
19091811,BURGLARY AUTO,08/31/2019 12:00:00 AM,20:30,BURGLARY - VEHICLE,6,02/08/2020 07:00:14 AM,"741 ALLSTON WAY ST
Berkeley, CA
(37.864875, -122.298813)",741 ALLSTON WAY ST,Berkeley,CA,37.864875,-122.298813
19047751,BURGLARY AUTO,08/26/2019 12:00:00 AM,18:30,BURGLARY - VEHICLE,1,02/08/2020 07:00:14 AM,"BERKELEY WY & HENRY ST
Berkeley, CA
(37.872831, -122.269636)",BERKELEY WY & HENRY ST,Berkeley,CA,37.872831,-122.269636
19040800,DISTURBANCE,07/26/2019 12:00:00 AM,14:17,DISORDERLY CONDUCT,5,02/08/2020 07:00:13 AM,"2100 MILVIA ST
Berkeley, CA
(37.870603, -122.270612)",2100 MILVIA ST,Berkeley,CA,37.870603,-122.27061200000001
19037828,THEFT FELONY (OVER $950),07/11/2019 12:00:00 AM,14:00,LARCENY,4,02/08/2020 07:00:09 AM,"1800 FOURTH ST
Berkeley, CA
(37.869888, -122.300618)",1800 FOURTH ST,Berkeley,CA,37.869888,-122.300618
19040091,THEFT FELONY (OVER $950),07/23/2019 12:00:00 AM,08:30,LARCENY,2,02/08/2020 07:00:13 AM,"2600 TELEGRAPH AV
Berkeley, CA
(37.862927, -122.258784)",2600 TELEGRAPH AV,Berkeley,CA,37.862927,-122.258784
19040019,ARSON,07/22/2019 12:00:00 AM,20:36,ARSON,1,02/08/2020 07:00:13 AM,"1800 FAIRVIEW ST
Berkeley, CA
(37.850434, -122.272607)",1800 FAIRVIEW ST,Berkeley,CA,37.850434,-122.27260700000001
19091362,BURGLARY AUTO,07/11/2019 12:00:00 AM,00:00,BURGLARY - VEHICLE,4,02/08/2020 07:00:09 AM,"1500 BERKELEY WY
Berkeley, CA
(37.871311, -122.281978)",1500 BERKELEY WY,Berkeley,CA,37.871311,-122.28197800000001
19044492,THEFT FELONY (OVER $950),08/12/2019 12:00:00 AM,13:04,LARCENY,1,02/08/2020 07:00:13 AM,"2900 COLLEGE AV
Berkeley, CA
(37.858356, -122.253179)",2900 COLLEGE AV,Berkeley,CA,37.858356,-122.253179
19091441,BURGLARY AUTO,07/20/2019 12:00:00 AM,00:00,BURGLARY - VEHICLE,6,02/08/2020 07:00:12 AM,"2000 8TH ST
Berkeley, CA
(37.868366, -122.295508)",2000 8TH ST,Berkeley,CA,37.868365999999995,-122.29550800000001
19091769,BURGLARY AUTO,08/24/2019 12:00:00 AM,02:30,BURGLARY - VEHICLE,6,02/08/2020 07:00:14 AM,"2900 NEWBURY ST
Berkeley, CA
(37.856614, -122.267596)",2900 NEWBURY ST,Berkeley,CA,37.856614,-122.267596
19043088,THEFT MISD. (UNDER $950),08/06/2019 12:00:00 AM,06:15,LARCENY,2,02/08/2020 07:00:13 AM,"2700 ASHBY AV
Berkeley, CA
(37.85704, -122.25306)",2700 ASHBY AV,Berkeley,CA,37.857040000000005,-122.25306
19041979,BURGLARY AUTO,07/31/2019 12:00:00 AM,23:20,BURGLARY - VEHICLE,3,02/08/2020 07:00:13 AM,"2500 DURANT AV
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AV,Berkeley,CA,37.867852,-122.258699
19042659,NARCOTICS,08/03/2019 12:00:00 AM,22:03,DRUG VIOLATION,6,02/08/2020 07:00:13 AM,"SAN PABLO AV & DWIGHT WY
Berkeley, CA
(37.861078, -122.289632)",SAN PABLO AV & DWIGHT WY,Berkeley,CA,37.861078000000006,-122.28963200000001
19044005,GUN/WEAPON,08/09/2019 12:00:00 AM,22:40,WEAPONS OFFENSE,5,02/08/2020 07:00:13 AM,"REGENT STREET & DWIGHT WY
Berkeley, CA
(37.865202, -122.257795)",REGENT STREET & DWIGHT WY,Berkeley,CA,37.865202000000004,-122.257795
19045210,ROBBERY,08/15/2019 12:00:00 AM,12:46,ROBBERY,4,02/08/2020 07:00:13 AM,"2900 COLLEGE AVE
Berkeley, CA
(37.858356, -122.253179)",2900 COLLEGE AVE,Berkeley,CA,37.858356,-122.253179
19044555,BURGLARY AUTO,08/12/2019 12:00:00 AM,19:00,BURGLARY - VEHICLE,1,02/08/2020 07:00:13 AM,"1000 UNIVERSITY AV
Berkeley, CA
(37.868641, -122.29415)",1000 UNIVERSITY AV,Berkeley,CA,37.868641,-122.29415
19041809,THEFT MISD. (UNDER $950),07/23/2019 12:00:00 AM,12:00,LARCENY,2,02/08/2020 07:00:13 AM,"2300 SHATTUCK AV
Berkeley, CA
(37.867157, -122.2678)",2300 SHATTUCK AV,Berkeley,CA,37.867157,-122.2678
19091655,THEFT FROM AUTO,08/12/2019 12:00:00 AM,18:00,LARCENY - FROM VEHICLE,1,02/08/2020 07:00:13 AM,"1300 FRANCISCO ST
Berkeley, CA
(37.873393, -122.286956)",1300 FRANCISCO ST,Berkeley,CA,37.873393,-122.286956
19048703,THEFT FELONY (OVER $950),08/30/2019 12:00:00 AM,16:00,LARCENY,5,02/08/2020 07:00:14 AM,"2300 PROSPECT ST
Berkeley, CA
(37.869332, -122.25019)",2300 PROSPECT ST,Berkeley,CA,37.869332,-122.25018999999999
19040570,ROBBERY,07/25/2019 12:00:00 AM,11:58,ROBBERY,4,02/08/2020 07:00:13 AM,"2400 TELEGRAPH AV
Berkeley, CA
(37.866761, -122.258779)",2400 TELEGRAPH AV,Berkeley,CA,37.866761,-122.258779
19091472,THEFT MISD. (UNDER $950),07/25/2019 12:00:00 AM,08:15,LARCENY,4,02/08/2020 07:00:13 AM,"2200 SHATTUCK AV
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AV,Berkeley,CA,37.869363,-122.268028
19036453,VANDALISM,07/05/2019 12:00:00 AM,03:06,VANDALISM,5,02/08/2020 07:00:09 AM,"2000 UNIVERSITY AV
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AV,Berkeley,CA,37.871828,-122.27051599999999
19037658,FRAUD/FORGERY,07/11/2019 12:00:00 AM,11:57,FRAUD,4,02/08/2020 07:00:09 AM,"1600 BELVEDERE AV
Berkeley, CA
(37.875708, -122.2897)",1600 BELVEDERE AV,Berkeley,CA,37.875708,-122.2897
